n_elements,n_sources,snr_db,n_trials,rmse_deg,p50_deg,p90_deg,p99_deg,detection_rate,det_ci_lo,det_ci_hi
12,3,-6,1000,1.42118,0.477,1.83584,6.34895,0.993,0.9856,0.9966
12,3,-5,1000,1.29284,0.40925,1.61026,6.53345,0.992,0.9843,0.9959
12,3,-4,1000,1.16834,0.3751,1.39202,5.2641,1.0,0.9962,1.0
12,3,-3,1000,0.88527,0.3349,1.10972,3.62104,0.997,0.9912,0.999
12,3,-2,1000,0.83377,0.2851,1.1582,3.18181,0.996,0.9898,0.9984
12,3,-1,1000,0.7049,0.22935,0.82645,2.77033,0.998,0.9927,0.9995
12,3,0,1000,0.6085,0.2183,0.77624,2.15023,1.0,0.9962,1.0
12,3,1,1000,0.54432,0.195,0.69778,2.18723,0.997,0.9912,0.999
12,3,2,1000,0.49781,0.16345,0.57846,1.81918,1.0,0.9962,1.0
12,3,3,1000,0.58679,0.1431,0.54873,2.27702,1.0,0.9962,1.0
12,3,4,1000,0.4161,0.13105,0.47831,1.47803,1.0,0.9962,1.0
12,3,5,1000,0.43773,0.12015,0.41673,1.68682,1.0,0.9962,1.0
12,3,6,1000,0.28735,0.0981,0.33512,1.19061,1.0,0.9962,1.0
12,3,7,1000,0.23506,0.09225,0.33552,0.95653,1.0,0.9962,1.0
12,3,8,1000,0.27064,0.08235,0.30552,0.88248,1.0,0.9962,1.0
12,3,9,1000,0.20902,0.0718,0.2414,0.73781,1.0,0.9962,1.0
12,3,10,1000,0.23676,0.06625,0.24655,0.84147,1.0,0.9962,1.0
12,3,11,1000,0.16181,0.05715,0.22626,0.69049,1.0,0.9962,1.0
12,3,12,1000,0.16697,0.05225,0.19951,0.64667,1.0,0.9962,1.0
12,3,13,1000,0.12968,0.04305,0.16183,0.47376,1.0,0.9962,1.0
12,3,14,1000,0.1306,0.04105,0.13754,0.43364,1.0,0.9962,1.0
12,3,15,1000,0.11271,0.0357,0.13624,0.43125,1.0,0.9962,1.0
12,3,16,1000,0.08909,0.03035,0.10886,0.32072,1.0,0.9962,1.0
12,3,17,1000,0.09355,0.02725,0.11368,0.32909,1.0,0.9962,1.0
12,3,18,1000,0.07584,0.02495,0.08712,0.31158,1.0,0.9962,1.0
12,3,19,1000,0.06616,0.0224,0.07811,0.30037,1.0,0.9962,1.0
12,3,20,1000,0.07457,0.02015,0.07522,0.24276,1.0,0.9962,1.0
12,3,21,1000,0.05464,0.0178,0.06362,0.21805,1.0,0.9962,1.0
12,3,22,1000,0.05248,0.01555,0.05886,0.23473,1.0,0.9962,1.0
12,3,23,1000,0.03808,0.0145,0.05034,0.12387,1.0,0.9962,1.0
12,3,24,1000,0.04016,0.0129,0.04282,0.19399,1.0,0.9962,1.0
12,3,25,1000,0.03098,0.0117,0.04151,0.12071,1.0,0.9962,1.0
12,3,26,1000,0.03564,0.0108,0.03682,0.12433,1.0,0.9962,1.0
12,3,27,1000,0.02609,0.0086,0.0308,0.10932,1.0,0.9962,1.0
12,3,28,1000,0.02497,0.00855,0.02751,0.08062,1.0,0.9962,1.0
12,3,29,1000,0.02765,0.0075,0.02753,0.12088,1.0,0.9962,1.0
12,3,30,1000,0.01562,0.0065,0.02291,0.05853,1.0,0.9962,1.0
16,1,-15,1000,3.98797,2.3789,7.04498,9.75389,0.782,0.7554,0.8065
16,1,-14,1000,3.36374,1.7067,6.0117,8.87207,0.891,0.8702,0.9088
16,1,-13,1000,2.79894,1.4858,4.71105,8.75652,0.976,0.9645,0.9838
16,1,-12,1000,2.01182,0.98185,3.29942,6.66254,0.99,0.9817,0.9946
16,1,-11,1000,1.60855,0.75435,2.60484,5.81865,0.994,0.987,0.9972
16,1,-10,1000,1.21966,0.6019,1.94432,3.98083,0.997,0.9912,0.999
16,1,-9,1000,1.09792,0.50725,1.59495,4.06705,1.0,0.9962,1.0
16,1,-8,1000,0.81559,0.4097,1.1712,2.75247,0.999,0.9944,0.9998
16,1,-7,1000,0.68425,0.3532,1.01848,2.34925,1.0,0.9962,1.0
16,1,-6,1000,0.61884,0.30215,0.90534,2.4326,1.0,0.9962,1.0
16,1,-5,1000,0.50842,0.25525,0.81342,1.87064,1.0,0.9962,1.0
16,1,-4,1000,0.45709,0.20425,0.70081,1.54651,1.0,0.9962,1.0
16,1,-3,1000,0.41557,0.19395,0.6545,1.45159,1.0,0.9962,1.0
16,1,-2,1000,0.35617,0.1634,0.53913,1.30898,1.0,0.9962,1.0
16,1,-1,1000,0.31075,0.14565,0.45087,1.14881,1.0,0.9962,1.0
16,1,0,1000,0.26473,0.11955,0.40141,0.97117,1.0,0.9962,1.0
16,1,1,1000,0.22057,0.1042,0.34723,0.73989,1.0,0.9962,1.0
16,1,2,1000,0.19113,0.10145,0.28977,0.64167,1.0,0.9962,1.0
16,1,3,1000,0.17021,0.0805,0.24073,0.60214,1.0,0.9962,1.0
16,1,4,1000,0.15289,0.0772,0.20712,0.54505,1.0,0.9962,1.0
16,1,5,1000,0.1352,0.0666,0.20729,0.40535,1.0,0.9962,1.0
16,1,6,1000,0.12313,0.05755,0.18845,0.43627,1.0,0.9962,1.0
16,1,7,1000,0.10465,0.05055,0.15711,0.36857,1.0,0.9962,1.0
16,1,8,1000,0.10201,0.05165,0.15436,0.34743,1.0,0.9962,1.0
16,1,9,1000,0.08692,0.04175,0.13042,0.3231,1.0,0.9962,1.0
16,1,10,1000,0.07671,0.0382,0.11375,0.26648,1.0,0.9962,1.0
16,1,11,1000,0.0668,0.032,0.09801,0.23321,1.0,0.9962,1.0
16,1,12,1000,0.0612,0.02985,0.09184,0.22169,1.0,0.9962,1.0
16,1,13,1000,0.05294,0.0269,0.0827,0.17901,1.0,0.9962,1.0
16,1,14,1000,0.04825,0.0232,0.07091,0.18293,1.0,0.9962,1.0
16,1,15,1000,0.04076,0.01975,0.06233,0.14283,1.0,0.9962,1.0
16,1,16,1000,0.04108,0.01995,0.0574,0.15698,1.0,0.9962,1.0
16,1,17,1000,0.03517,0.0167,0.0528,0.12961,1.0,0.9962,1.0
16,1,18,1000,0.02923,0.0143,0.04395,0.09781,1.0,0.9962,1.0
16,1,19,1000,0.02623,0.01245,0.0363,0.10062,1.0,0.9962,1.0
16,1,20,1000,0.02512,0.0116,0.03442,0.09347,1.0,0.9962,1.0
16,1,21,1000,0.02288,0.01105,0.03231,0.08741,1.0,0.9962,1.0
16,1,22,1000,0.01886,0.00965,0.0289,0.0633,1.0,0.9962,1.0
16,1,23,1000,0.01811,0.0086,0.0264,0.06613,1.0,0.9962,1.0
16,1,24,1000,0.01552,0.0075,0.02331,0.05193,1.0,0.9962,1.0
16,1,25,1000,0.01282,0.007,0.02061,0.03801,1.0,0.9962,1.0
16,1,26,1000,0.01264,0.0062,0.0189,0.04291,1.0,0.9962,1.0
16,1,27,1000,0.01055,0.0056,0.01752,0.0346,1.0,0.9962,1.0
16,1,28,1000,0.00997,0.0048,0.0139,0.03981,1.0,0.9962,1.0
16,1,29,1000,0.00837,0.0042,0.0129,0.02662,1.0,0.9962,1.0
16,1,30,1000,0.0075,0.0038,0.0114,0.0257,1.0,0.9962,1.0
16,2,-15,1000,4.10892,2.3843,7.5302,9.51938,0.811,0.7856,0.8341
16,2,-14,1000,3.49256,1.8656,5.96538,9.4824,0.893,0.8723,0.9107
16,2,-13,1000,2.8159,1.37125,4.71545,8.95838,0.952,0.9369,0.9636
16,2,-12,1000,2.15931,1.0892,3.44707,7.70805,0.984,0.9742,0.9901
16,2,-11,1000,1.61269,0.7867,2.44922,5.79057,0.987,0.9779,0.9924
16,2,-10,1000,1.36898,0.6372,1.94219,4.90226,0.994,0.987,0.9972
16,2,-9,1000,1.12993,0.5211,1.63972,4.06911,0.999,0.9944,0.9998
16,2,-8,1000,0.88251,0.4001,1.25916,3.10629,0.999,0.9944,0.9998
16,2,-7,1000,0.75615,0.3325,1.11736,2.63552,1.0,0.9962,1.0
16,2,-6,1000,0.61138,0.2732,0.90188,2.1857,0.999,0.9944,0.9998
16,2,-5,1000,0.58042,0.2644,0.82292,2.28093,1.0,0.9962,1.0
16,2,-4,1000,0.55954,0.209,0.66299,2.41083,0.998,0.9927,0.9995
16,2,-3,1000,0.44614,0.194,0.58435,1.5763,1.0,0.9962,1.0
16,2,-2,1000,0.40952,0.1711,0.54453,1.34142,1.0,0.9962,1.0
16,2,-1,1000,0.28793,0.139,0.43496,1.02417,1.0,0.9962,1.0
16,2,0,1000,0.29653,0.1275,0.39407,0.95118,1.0,0.9962,1.0
16,2,1,1000,0.24449,0.12035,0.35846,0.89766,1.0,0.9962,1.0
16,2,2,1000,0.24102,0.09505,0.30023,0.84094,1.0,0.9962,1.0
16,2,3,1000,0.17195,0.08645,0.24143,0.62057,1.0,0.9962,1.0
16,2,4,1000,0.17872,0.08235,0.25493,0.67927,1.0,0.9962,1.0
16,2,5,1000,0.15609,0.07135,0.23922,0.59402,1.0,0.9962,1.0
16,2,6,1000,0.1353,0.06,0.18779,0.5515,1.0,0.9962,1.0
16,2,7,1000,0.13994,0.05545,0.17491,0.49191,1.0,0.9962,1.0
16,2,8,1000,0.12665,0.04935,0.1598,0.47217,1.0,0.9962,1.0
16,2,9,1000,0.09285,0.0431,0.14582,0.34025,1.0,0.9962,1.0
16,2,10,1000,0.08373,0.0371,0.11516,0.31436,1.0,0.9962,1.0
16,2,11,1000,0.08755,0.03375,0.10913,0.32931,1.0,0.9962,1.0
16,2,12,1000,0.06831,0.02995,0.0971,0.25264,1.0,0.9962,1.0
16,2,13,1000,0.06599,0.0275,0.09631,0.22797,1.0,0.9962,1.0
16,2,14,1000,0.05691,0.0247,0.07631,0.19914,1.0,0.9962,1.0
16,2,15,1000,0.04926,0.0207,0.07139,0.15922,1.0,0.9962,1.0
16,2,16,1000,0.04132,0.0199,0.06334,0.15481,1.0,0.9962,1.0
16,2,17,1000,0.03542,0.0174,0.05712,0.12801,1.0,0.9962,1.0
16,2,18,1000,0.03557,0.01565,0.0448,0.11784,1.0,0.9962,1.0
16,2,19,1000,0.02999,0.0136,0.04349,0.11461,1.0,0.9962,1.0
16,2,20,1000,0.02863,0.01205,0.03821,0.11486,1.0,0.9962,1.0
16,2,21,1000,0.02798,0.0103,0.03441,0.08433,1.0,0.9962,1.0
16,2,22,1000,0.01959,0.0087,0.03032,0.06932,1.0,0.9962,1.0
16,2,23,1000,0.02038,0.00805,0.02681,0.07277,1.0,0.9962,1.0
16,2,24,1000,0.01776,0.008,0.02441,0.06441,1.0,0.9962,1.0
16,2,25,1000,0.01521,0.0072,0.02162,0.05795,1.0,0.9962,1.0
16,2,26,1000,0.01324,0.0061,0.01861,0.05171,1.0,0.9962,1.0
16,2,27,1000,0.01111,0.0053,0.01732,0.0396,1.0,0.9962,1.0
16,2,28,1000,0.01095,0.0051,0.01441,0.03681,1.0,0.9962,1.0
16,2,29,1000,0.01097,0.0044,0.0144,0.04091,1.0,0.9962,1.0
16,2,30,1000,0.00843,0.0041,0.01231,0.03222,1.0,0.9962,1.0
16,3,-15,1000,4.26053,2.7408,7.64804,9.6211,0.757,0.7295,0.7826
16,3,-14,1000,3.70465,2.0903,6.6886,9.65562,0.859,0.8361,0.8792
16,3,-13,1000,3.10511,1.53965,5.47777,9.22466,0.93,0.9125,0.9442
16,3,-12,1000,2.41133,1.17655,4.0448,7.929,0.96,0.946,0.9705
16,3,-11,1000,2.08563,0.9426,3.3044,8.03831,0.98,0.9693,0.987
16,3,-10,1000,1.7592,0.6911,2.5508,7.11786,0.99,0.9817,0.9946
16,3,-9,1000,1.34667,0.5794,1.89572,4.91215,0.993,0.9856,0.9966
16,3,-8,1000,1.33938,0.4949,1.78788,4.85597,0.992,0.9843,0.9959
16,3,-7,1000,1.12789,0.4367,1.44644,3.98693,0.997,0.9912,0.999
16,3,-6,1000,0.94957,0.3296,1.11634,4.4483,0.999,0.9944,0.9998
16,3,-5,1000,0.78809,0.3063,1.068,2.6482,0.999,0.9944,0.9998
16,3,-4,1000,0.74875,0.2475,0.92398,3.31237,0.999,0.9944,0.9998
16,3,-3,1000,0.60471,0.2193,0.80931,2.11751,1.0,0.9962,1.0
16,3,-2,1000,0.47417,0.1957,0.58406,2.11715,0.999,0.9944,0.9998
16,3,-1,1000,0.51047,0.1697,0.64028,1.80031,0.999,0.9944,0.9998
16,3,0,1000,0.39301,0.1514,0.4868,1.36449,1.0,0.9962,1.0
16,3,1,1000,0.3031,0.1232,0.42549,1.16236,1.0,0.9962,1.0
16,3,2,1000,0.36953,0.12515,0.45231,1.25292,1.0,0.9962,1.0
16,3,3,1000,0.26598,0.10265,0.33494,1.02048,1.0,0.9962,1.0
16,3,4,1000,0.21726,0.0904,0.31764,0.81067,1.0,0.9962,1.0
16,3,5,1000,0.23612,0.0822,0.29027,0.68297,1.0,0.9962,1.0
16,3,6,1000,0.18494,0.07205,0.25197,0.69492,1.0,0.9962,1.0
16,3,7,1000,0.15355,0.06515,0.20607,0.5409,1.0,0.9962,1.0
16,3,8,1000,0.16971,0.05465,0.18205,0.65019,1.0,0.9962,1.0
16,3,9,1000,0.1348,0.0518,0.17343,0.44448,1.0,0.9962,1.0
16,3,10,1000,0.181,0.04575,0.16062,0.42947,1.0,0.9962,1.0
16,3,11,1000,0.11587,0.0413,0.15201,0.37322,1.0,0.9962,1.0
16,3,12,1000,0.10114,0.0354,0.12431,0.32143,1.0,0.9962,1.0
16,3,13,1000,0.07202,0.0302,0.11118,0.28581,1.0,0.9962,1.0
16,3,14,1000,0.09534,0.02885,0.09972,0.33897,1.0,0.9962,1.0
16,3,15,1000,0.07184,0.02625,0.08683,0.25784,1.0,0.9962,1.0
16,3,16,1000,0.05856,0.0219,0.07553,0.22563,1.0,0.9962,1.0
16,3,17,1000,0.04756,0.02055,0.06603,0.15701,1.0,0.9962,1.0
16,3,18,1000,0.04445,0.0186,0.0644,0.16091,1.0,0.9962,1.0
16,3,19,1000,0.0402,0.0152,0.05404,0.16553,1.0,0.9962,1.0
16,3,20,1000,0.04196,0.01505,0.05445,0.14724,1.0,0.9962,1.0
16,3,21,1000,0.03616,0.01315,0.04502,0.12491,1.0,0.9962,1.0
16,3,22,1000,0.03047,0.0107,0.03851,0.11474,1.0,0.9962,1.0
16,3,23,1000,0.02304,0.0094,0.0302,0.09304,1.0,0.9962,1.0
16,3,24,1000,0.02189,0.01,0.03343,0.07918,1.0,0.9962,1.0
16,3,25,1000,0.01955,0.00815,0.02784,0.07241,1.0,0.9962,1.0
16,3,26,1000,0.01819,0.0072,0.02421,0.0683,1.0,0.9962,1.0
16,3,27,1000,0.01605,0.0063,0.0207,0.05872,1.0,0.9962,1.0
16,3,28,1000,0.01311,0.00565,0.01951,0.04673,1.0,0.9962,1.0
16,3,29,1000,0.01325,0.00485,0.01742,0.04572,1.0,0.9962,1.0
16,3,30,1000,0.01005,0.0044,0.01521,0.03731,1.0,0.9962,1.0
20,1,-15,1000,3.5772,2.06685,6.33255,9.32119,0.866,0.8435,0.8857
20,1,-14,1000,2.70579,1.43525,4.6702,8.21449,0.946,0.9302,0.9584
20,1,-13,1000,2.06059,0.9739,3.14428,7.66717,0.987,0.9779,0.9924
20,1,-12,1000,1.60049,0.8016,2.4138,5.74569,0.991,0.983,0.9953
20,1,-11,1000,1.17152,0.56395,1.72386,4.28601,1.0,0.9962,1.0
20,1,-10,1000,1.06642,0.4599,1.5638,4.33169,1.0,0.9962,1.0
20,1,-9,1000,0.92591,0.3773,1.20641,3.65001,1.0,0.9962,1.0
20,1,-8,1000,0.60087,0.3199,0.92187,2.11462,1.0,0.9962,1.0
20,1,-7,1000,0.61798,0.2568,0.87244,1.93752,1.0,0.9962,1.0
20,1,-6,1000,0.49746,0.21525,0.72015,1.95371,1.0,0.9962,1.0
20,1,-5,1000,0.42304,0.1971,0.59355,1.49755,1.0,0.9962,1.0
20,1,-4,1000,0.34847,0.156,0.51425,1.35319,1.0,0.9962,1.0
20,1,-3,1000,0.31165,0.14725,0.44696,1.1303,1.0,0.9962,1.0
20,1,-2,1000,0.26786,0.1401,0.40345,0.93613,1.0,0.9962,1.0
20,1,-1,1000,0.21688,0.11335,0.31235,0.71882,1.0,0.9962,1.0
20,1,0,1000,0.19753,0.09955,0.32339,0.65531,1.0,0.9962,1.0
20,1,1,1000,0.17805,0.08425,0.2717,0.64435,1.0,0.9962,1.0
20,1,2,1000,0.14564,0.0731,0.22495,0.5015,1.0,0.9962,1.0
20,1,3,1000,0.1369,0.07015,0.2058,0.43843,1.0,0.9962,1.0
20,1,4,1000,0.12524,0.0641,0.18976,0.4195,1.0,0.9962,1.0
20,1,5,1000,0.10966,0.0546,0.17259,0.38362,1.0,0.9962,1.0
20,1,6,1000,0.09528,0.0463,0.13333,0.35409,1.0,0.9962,1.0
20,1,7,1000,0.08879,0.04245,0.12495,0.32582,1.0,0.9962,1.0
20,1,8,1000,0.08054,0.0388,0.1195,0.27344,1.0,0.9962,1.0
20,1,9,1000,0.06192,0.0317,0.09548,0.21015,1.0,0.9962,1.0
20,1,10,1000,0.05843,0.02805,0.08792,0.19862,1.0,0.9962,1.0
20,1,11,1000,0.05579,0.02745,0.07594,0.17334,1.0,0.9962,1.0
20,1,12,1000,0.04843,0.02435,0.07142,0.1686,1.0,0.9962,1.0
20,1,13,1000,0.04191,0.0205,0.06203,0.14884,1.0,0.9962,1.0
20,1,14,1000,0.03851,0.019,0.05787,0.13528,1.0,0.9962,1.0
20,1,15,1000,0.03584,0.0166,0.05551,0.13972,1.0,0.9962,1.0
20,1,16,1000,0.0317,0.0147,0.04691,0.11852,1.0,0.9962,1.0
20,1,17,1000,0.02776,0.0137,0.03972,0.09843,1.0,0.9962,1.0
20,1,18,1000,0.02399,0.0128,0.03435,0.0854,1.0,0.9962,1.0
20,1,19,1000,0.02241,0.0108,0.03053,0.08298,1.0,0.9962,1.0
20,1,20,1000,0.021,0.0093,0.03,0.07921,1.0,0.9962,1.0
20,1,21,1000,0.01812,0.0086,0.02582,0.06702,1.0,0.9962,1.0
20,1,22,1000,0.01605,0.00715,0.02391,0.05492,1.0,0.9962,1.0
20,1,23,1000,0.01429,0.0069,0.0208,0.05272,1.0,0.9962,1.0
20,1,24,1000,0.01198,0.0061,0.0175,0.04222,1.0,0.9962,1.0
20,1,25,1000,0.0101,0.0052,0.01571,0.03481,1.0,0.9962,1.0
20,1,26,1000,0.0093,0.0048,0.0143,0.03221,1.0,0.9962,1.0
20,1,27,1000,0.00815,0.0042,0.0126,0.0272,1.0,0.9962,1.0
20,1,28,1000,0.00783,0.00345,0.0121,0.02851,1.0,0.9962,1.0
20,1,29,1000,0.0061,0.0034,0.0094,0.01961,1.0,0.9962,1.0
20,1,30,1000,0.00609,0.003,0.00912,0.0212,1.0,0.9962,1.0
20,2,-15,1000,3.61654,2.13305,6.2919,9.17653,0.866,0.8435,0.8857
20,2,-14,1000,2.8976,1.47295,5.0195,8.9318,0.956,0.9414,0.9671
20,2,-13,1000,2.20128,0.9888,3.6294,7.76112,0.976,0.9645,0.9838
20,2,-12,1000,1.68405,0.7479,2.51745,6.10346,0.99,0.9817,0.9946
20,2,-11,1000,1.43339,0.65265,1.96014,5.68363,0.998,0.9927,0.9995
20,2,-10,1000,1.12038,0.4695,1.55346,4.32225,0.999,0.9944,0.9998
20,2,-9,1000,0.98215,0.4294,1.37426,3.47043,0.999,0.9944,0.9998
20,2,-8,1000,0.83968,0.3362,1.11877,2.89401,1.0,0.9962,1.0
20,2,-7,1000,0.67621,0.2595,0.826,2.22663,1.0,0.9962,1.0
20,2,-6,1000,0.50901,0.23035,0.70501,1.91092,1.0,0.9962,1.0
20,2,-5,1000,0.47292,0.21105,0.69406,1.5429,1.0,0.9962,1.0
20,2,-4,1000,0.37478,0.1741,0.50386,1.40518,1.0,0.9962,1.0
20,2,-3,1000,0.37077,0.1513,0.46993,1.17284,0.998,0.9927,0.9995
20,2,-2,1000,0.26852,0.12045,0.36793,1.06555,1.0,0.9962,1.0
20,2,-1,1000,0.28166,0.11875,0.34133,0.96574,1.0,0.9962,1.0
20,2,0,1000,0.2242,0.10245,0.33266,0.81249,1.0,0.9962,1.0
20,2,1,1000,0.19187,0.09425,0.28097,0.69056,1.0,0.9962,1.0
20,2,2,1000,0.18325,0.08125,0.25197,0.66811,1.0,0.9962,1.0
20,2,3,1000,0.16175,0.07065,0.22537,0.54467,1.0,0.9962,1.0
20,2,4,1000,0.13041,0.0601,0.18545,0.5232,1.0,0.9962,1.0
20,2,5,1000,0.1161,0.05265,0.15445,0.41092,1.0,0.9962,1.0
20,2,6,1000,0.11498,0.0477,0.15402,0.43679,1.0,0.9962,1.0
20,2,7,1000,0.0938,0.0398,0.12938,0.37847,1.0,0.9962,1.0
20,2,8,1000,0.08674,0.04025,0.11473,0.3543,1.0,0.9962,1.0
20,2,9,1000,0.06673,0.0322,0.09772,0.25081,1.0,0.9962,1.0
20,2,10,1000,0.06774,0.029,0.10017,0.24633,1.0,0.9962,1.0
20,2,11,1000,0.05773,0.0265,0.08195,0.21569,1.0,0.9962,1.0
20,2,12,1000,0.05315,0.02255,0.07124,0.19648,1.0,0.9962,1.0
20,2,13,1000,0.04786,0.02125,0.06511,0.15685,1.0,0.9962,1.0
20,2,14,1000,0.04115,0.0191,0.0567,0.15393,1.0,0.9962,1.0
20,2,15,1000,0.03624,0.0173,0.05126,0.1262,1.0,0.9962,1.0
20,2,16,1000,0.03524,0.0159,0.04722,0.13034,1.0,0.9962,1.0
20,2,17,1000,0.02851,0.0136,0.03924,0.0996,1.0,0.9962,1.0
20,2,18,1000,0.02642,0.0125,0.03912,0.09512,1.0,0.9962,1.0
20,2,19,1000,0.023,0.0103,0.03251,0.08184,1.0,0.9962,1.0
20,2,20,1000,0.02175,0.00985,0.0283,0.08934,1.0,0.9962,1.0
20,2,21,1000,0.01803,0.0087,0.02631,0.05871,1.0,0.9962,1.0
20,2,22,1000,0.01714,0.0078,0.02603,0.06072,1.0,0.9962,1.0
20,2,23,1000,0.01417,0.00675,0.02171,0.0494,1.0,0.9962,1.0
20,2,24,1000,0.013,0.00625,0.01822,0.04543,1.0,0.9962,1.0
20,2,25,1000,0.01205,0.0055,0.01731,0.04341,1.0,0.9962,1.0
20,2,26,1000,0.011,0.0047,0.01481,0.0453,1.0,0.9962,1.0
20,2,27,1000,0.00926,0.0043,0.0131,0.0387,1.0,0.9962,1.0
20,2,28,1000,0.00767,0.0037,0.01202,0.0262,1.0,0.9962,1.0
20,2,29,1000,0.00708,0.0035,0.01071,0.0253,1.0,0.9962,1.0
20,2,30,1000,0.00701,0.003,0.00931,0.0241,1.0,0.9962,1.0
20,3,-15,1000,3.80532,2.3718,6.63819,9.17866,0.83,0.8055,0.852
20,3,-14,1000,3.23673,1.6639,5.51656,9.26748,0.917,0.8983,0.9325
20,3,-13,1000,2.57149,1.22075,4.46475,8.24097,0.966,0.9529,0.9756
20,3,-12,1000,1.84522,0.8608,2.92558,6.56875,0.987,0.9779,0.9924
20,3,-11,1000,1.66337,0.73475,2.37848,6.66557,0.99,0.9817,0.9946
20,3,-10,1000,1.34545,0.5774,2.0092,5.0011,0.993,0.9856,0.9966
20,3,-9,1000,1.07166,0.42565,1.47535,4.16252,0.998,0.9927,0.9995
20,3,-8,1000,0.98695,0.392,1.29616,3.66836,0.999,0.9944,0.9998
20,3,-7,1000,0.7455,0.3135,1.01334,2.58928,0.999,0.9944,0.9998
20,3,-6,1000,0.66664,0.26615,0.84091,2.30784,1.0,0.9962,1.0
20,3,-5,1000,0.63849,0.24615,0.83876,1.94491,1.0,0.9962,1.0
20,3,-4,1000,0.45219,0.19055,0.68595,1.68245,1.0,0.9962,1.0
20,3,-3,1000,0.39141,0.1528,0.5567,1.50142,0.999,0.9944,0.9998
20,3,-2,1000,0.37677,0.1516,0.49001,0.99794,1.0,0.9962,1.0
20,3,-1,1000,0.29399,0.12785,0.4598,1.09095,1.0,0.9962,1.0
20,3,0,1000,0.27821,0.10825,0.39406,1.08328,1.0,0.9962,1.0
20,3,1,1000,0.23654,0.10545,0.35042,0.94619,1.0,0.9962,1.0
20,3,2,1000,0.21594,0.09015,0.27835,0.66015,1.0,0.9962,1.0
20,3,3,1000,0.19116,0.0815,0.2603,0.72254,1.0,0.9962,1.0
20,3,4,1000,0.16631,0.0695,0.24298,0.52996,1.0,0.9962,1.0
20,3,5,1000,0.15179,0.0629,0.21622,0.5197,1.0,0.9962,1.0
20,3,6,1000,0.12088,0.0589,0.17543,0.41767,1.0,0.9962,1.0
20,3,7,1000,0.12416,0.0517,0.16921,0.5379,1.0,0.9962,1.0
20,3,8,1000,0.10619,0.04185,0.14702,0.38863,1.0,0.9962,1.0
20,3,9,1000,0.10819,0.042,0.14689,0.42125,1.0,0.9962,1.0
20,3,10,1000,0.09093,0.0349,0.11832,0.30545,1.0,0.9962,1.0
20,3,11,1000,0.06574,0.02885,0.09872,0.21782,1.0,0.9962,1.0
20,3,12,1000,0.06694,0.02885,0.08255,0.26481,1.0,0.9962,1.0
20,3,13,1000,0.06244,0.0246,0.08211,0.20231,1.0,0.9962,1.0
20,3,14,1000,0.04851,0.02085,0.0712,0.1847,1.0,0.9962,1.0
20,3,15,1000,0.04807,0.0192,0.06301,0.16555,1.0,0.9962,1.0
20,3,16,1000,0.03903,0.0167,0.05731,0.15255,1.0,0.9962,1.0
20,3,17,1000,0.03974,0.01755,0.05501,0.13954,1.0,0.9962,1.0
20,3,18,1000,0.03224,0.01335,0.04487,0.11882,1.0,0.9962,1.0
20,3,19,1000,0.02742,0.01235,0.04332,0.10081,1.0,0.9962,1.0
20,3,20,1000,0.02893,0.0108,0.036,0.11232,1.0,0.9962,1.0
20,3,21,1000,0.02283,0.0098,0.03531,0.08061,1.0,0.9962,1.0
20,3,22,1000,0.02213,0.0089,0.0297,0.08581,1.0,0.9962,1.0
20,3,23,1000,0.01921,0.0084,0.02791,0.07804,1.0,0.9962,1.0
20,3,24,1000,0.01521,0.00665,0.02282,0.0528,1.0,0.9962,1.0
20,3,25,1000,0.01431,0.00605,0.02051,0.04453,1.0,0.9962,1.0
20,3,26,1000,0.01267,0.0057,0.01841,0.04051,1.0,0.9962,1.0
20,3,27,1000,0.01241,0.0052,0.01741,0.0419,1.0,0.9962,1.0
20,3,28,1000,0.01046,0.0044,0.0149,0.04151,1.0,0.9962,1.0
20,3,29,1000,0.00829,0.0037,0.01201,0.02843,1.0,0.9962,1.0
20,3,30,1000,0.00848,0.0036,0.0116,0.02911,1.0,0.9962,1.0
24,1,-15,1000,3.37251,1.7775,5.80924,9.47333,0.934,0.9169,0.9478
24,1,-14,1000,2.4296,1.2074,4.07648,7.73545,0.975,0.9634,0.983
24,1,-13,1000,1.64834,0.7913,2.53631,6.17771,0.992,0.9843,0.9959
24,1,-12,1000,1.41845,0.6204,2.07566,5.76271,1.0,0.9962,1.0
24,1,-11,1000,1.07713,0.47205,1.6824,3.77639,0.998,0.9927,0.9995
24,1,-10,1000,0.79663,0.39485,1.20576,2.9562,1.0,0.9962,1.0
24,1,-9,1000,0.68717,0.3071,1.00457,2.49439,1.0,0.9962,1.0
24,1,-8,1000,0.56734,0.28005,0.8269,2.07819,1.0,0.9962,1.0
24,1,-7,1000,0.43917,0.21225,0.63213,1.57047,1.0,0.9962,1.0
24,1,-6,1000,0.38217,0.198,0.5373,1.25953,1.0,0.9962,1.0
24,1,-5,1000,0.34589,0.16405,0.49159,1.43836,1.0,0.9962,1.0
24,1,-4,1000,0.2734,0.1316,0.39645,1.06494,1.0,0.9962,1.0
24,1,-3,1000,0.25516,0.1313,0.37618,0.87362,1.0,0.9962,1.0
24,1,-2,1000,0.22477,0.11205,0.3021,0.84482,1.0,0.9962,1.0
24,1,-1,1000,0.18829,0.0962,0.28123,0.6865,1.0,0.9962,1.0
